93.9663 | 11.1546 | 110.625
93.9663 | 11.1546 | 114.796
105.269 | 6.94031 | 114.478
105.269 | 5.01777 | 114.478
98.4384 | 9.23206 | 114.796
98.4384 | 9.23206 | 114.796
98.4384 | 11.1546 | 114.796
105.269 | 6.94031 | 114.478
98.4384 | 11.1546 | 114.796
98.4384 | 9.23206 | 114.796
94.8716 | 9.23206 | 114.796
94.8716 | 9.23206 | 114.796
94.8716 | 11.1546 | 114.796
98.4384 | 11.1546 | 114.796
94.8716 | 9.23206 | 114.796
98.4384 | 9.23206 | 114.796
98.4384 | 9.23206 | 110.625
98.4384 | 9.23206 | 110.625
94.8716 | 9.23206 | 110.625
94.8716 | 9.23206 | 114.796
93.9663 | 9.23206 | 110.625
94.8716 | 9.23206 | 110.625
94.8716 | 11.0261 | 110.625
94.8716 | 11.0261 | 110.625
93.9663 | 11.1546 | 110.625
93.9663 | 9.23206 | 110.625
